Date;Temp
12/11/2021 20:39;-0.6
12/11/2021 21:39;-0.6
12/11/2021 22:39;-0.7
12/11/2021 23:39;-0.6
13/11/2021 00:39;-0.6
13/11/2021 01:39;-0.6
13/11/2021 02:39;-0.6
13/11/2021 03:39;-0.5
13/11/2021 04:39;-0.6
13/11/2021 05:39;-0.6
13/11/2021 06:39;-0.6
13/11/2021 07:39;-0.7
13/11/2021 08:39;-0.6
13/11/2021 09:39;-0.4
13/11/2021 10:39;-0.6
13/11/2021 11:39;-0.4
13/11/2021 12:39;-0.4
13/11/2021 13:39;-0.8
13/11/2021 14:39;-0.8
13/11/2021 15:39;-0.8
13/11/2021 16:39;-1
13/11/2021 17:39;-1.2
13/11/2021 18:39;-1.3
13/11/2021 19:39;-1.2
13/11/2021 20:39;-1.4
13/11/2021 21:39;-1.5
13/11/2021 22:39;-0.9
13/11/2021 23:39;-0.8
14/11/2021 00:39;-0.9
14/11/2021 01:39;-1.2
14/11/2021 02:39;-1.1
14/11/2021 03:39;-1.2
14/11/2021 04:39;-0.9
14/11/2021 05:39;-1
14/11/2021 06:39;-0.9
14/11/2021 07:39;-1
14/11/2021 08:39;-1
14/11/2021 09:39;-1
14/11/2021 10:39;-1
14/11/2021 11:39;-1.2
14/11/2021 12:39;-1.5
14/11/2021 13:39;-1.1
14/11/2021 14:39;-1.1
14/11/2021 15:39;-0.9
14/11/2021 16:39;-1
14/11/2021 17:39;-0.9
14/11/2021 18:39;-0.8
14/11/2021 19:39;-1.4
14/11/2021 20:39;-1
14/11/2021 21:39;-1.3
14/11/2021 22:39;-1.3
14/11/2021 23:39;-0.9
15/11/2021 00:39;-1
15/11/2021 01:39;-1.2
15/11/2021 02:39;-1.3
15/11/2021 03:39;-0.8
15/11/2021 04:39;-0.8
15/11/2021 05:39;-1.4
15/11/2021 06:39;-1.5
15/11/2021 07:39;-1.3
15/11/2021 08:39;-1.5
15/11/2021 09:39;-1.1
15/11/2021 10:39;-1.2
15/11/2021 11:39;-1
15/11/2021 12:39;-1.1
15/11/2021 13:39;-1.1
15/11/2021 14:39;-0.6
15/11/2021 15:39;-0.5
15/11/2021 16:39;-0.4
15/11/2021 17:39;-0.5
15/11/2021 18:39;-1.2
15/11/2021 19:39;-1
15/11/2021 20:39;-1.1
15/11/2021 21:39;-1.2
15/11/2021 22:39;-0.7
15/11/2021 23:39;-0.7
16/11/2021 00:39;-1.1
16/11/2021 01:39;-1
16/11/2021 02:39;-1
16/11/2021 03:39;-0.9
16/11/2021 04:39;-0.8
16/11/2021 05:39;-0.8
16/11/2021 06:39;-0.9
16/11/2021 07:39;-1
16/11/2021 08:39;-1.2
16/11/2021 09:39;-1
16/11/2021 10:39;-1
16/11/2021 11:39;-1.1
16/11/2021 12:39;-0.8
16/11/2021 13:39;-0.8
16/11/2021 14:39;-0.8
16/11/2021 15:39;-0.9
16/11/2021 16:39;-0.9
16/11/2021 17:39;-0.9
16/11/2021 18:39;-0.9
16/11/2021 19:39;-0.9
16/11/2021 20:39;-0.8
16/11/2021 21:39;-0.9
16/11/2021 22:39;-0.9
16/11/2021 23:39;-0.9
17/11/2021 00:39;-0.7
17/11/2021 01:39;-0.7
17/11/2021 02:39;-0.7
17/11/2021 03:39;-0.7
17/11/2021 04:39;-0.6
17/11/2021 05:39;-0.5
17/11/2021 06:39;-0.6
17/11/2021 07:39;-0.7
17/11/2021 08:39;-0.5
17/11/2021 09:39;-0.5
17/11/2021 10:39;-0.4
17/11/2021 11:39;-0.5
17/11/2021 12:39;-0.4
17/11/2021 13:39;-0.3
17/11/2021 14:39;-0.3
17/11/2021 15:39;-0.3
17/11/2021 16:39;-0.3
17/11/2021 17:39;-0.5
17/11/2021 18:39;-0.6
17/11/2021 19:39;-0.6
17/11/2021 20:39;-0.6
17/11/2021 21:39;-0.6
17/11/2021 22:39;-0.6
17/11/2021 23:39;-0.6
18/11/2021 00:39;-0.7
18/11/2021 01:39;-0.7
18/11/2021 02:39;-0.8
18/11/2021 03:39;-0.8
18/11/2021 04:39;-0.8
18/11/2021 05:39;-0.8
18/11/2021 06:39;-0.7
18/11/2021 07:39;-0.8
18/11/2021 08:39;-0.8
18/11/2021 09:39;-0.8
18/11/2021 10:39;-0.7
18/11/2021 11:39;-0.7
18/11/2021 12:39;-0.6
18/11/2021 13:39;-0.5
18/11/2021 14:39;-0.6
18/11/2021 15:39;-0.6
18/11/2021 16:39;-0.6
18/11/2021 17:39;-0.6
18/11/2021 18:39;-0.7
18/11/2021 19:39;-0.8
18/11/2021 20:39;-0.8
18/11/2021 21:39;-0.9
18/11/2021 22:39;-0.9
18/11/2021 23:39;-1
19/11/2021 00:39;-0.9
19/11/2021 01:39;-0.7
19/11/2021 02:39;-0.7
19/11/2021 03:39;-0.7
19/11/2021 04:39;-0.7
19/11/2021 05:39;-0.6
19/11/2021 06:39;-0.6
19/11/2021 07:39;-0.6
19/11/2021 08:39;-0.6
19/11/2021 09:39;-0.7
19/11/2021 10:39;-0.5
19/11/2021 11:39;-0.5
19/11/2021 12:39;-0.5
19/11/2021 13:39;-0.5
19/11/2021 14:39;-0.5
19/11/2021 15:39;-0.5
19/11/2021 16:39;-0.6
19/11/2021 17:39;-0.6
19/11/2021 18:39;-0.6
19/11/2021 19:39;-0.5
19/11/2021 20:39;-0.6
19/11/2021 21:39;-0.5
19/11/2021 22:39;-0.5
19/11/2021 23:39;-0.5
20/11/2021 00:39;-0.4
20/11/2021 01:39;-0.5
20/11/2021 02:39;-0.5
20/11/2021 03:39;-0.8
20/11/2021 04:39;-0.6
20/11/2021 05:39;-0.6
20/11/2021 06:39;-0.5
20/11/2021 07:39;-0.5
20/11/2021 08:39;-1
20/11/2021 09:39;-0.8
20/11/2021 10:39;-0.7
20/11/2021 11:39;-0.5
20/11/2021 12:39;-0.4
20/11/2021 13:39;-0.3
20/11/2021 14:39;-0.3
20/11/2021 15:39;-0.3
20/11/2021 16:39;-0.5
20/11/2021 17:39;-0.5
20/11/2021 18:39;-0.5
20/11/2021 19:39;-0.6
20/11/2021 20:39;-0.6
20/11/2021 21:39;-0.5
20/11/2021 22:39;-0.6
20/11/2021 23:39;-0.7
21/11/2021 00:39;-0.7
21/11/2021 01:39;-0.8
21/11/2021 02:39;-0.8
21/11/2021 03:39;-0.6
21/11/2021 04:39;-0.8
21/11/2021 05:39;-0.7
21/11/2021 06:39;-0.7
21/11/2021 07:39;-0.8
21/11/2021 08:39;-0.8
21/11/2021 09:39;-0.8
21/11/2021 10:39;-0.7
21/11/2021 11:39;-0.7
21/11/2021 12:39;-0.6
21/11/2021 13:39;-0.7
21/11/2021 14:39;-0.6
21/11/2021 15:39;-0.7
21/11/2021 16:39;-0.7
21/11/2021 17:39;-0.7
21/11/2021 18:39;-0.8
21/11/2021 19:39;-0.7
21/11/2021 20:39;-1.1
21/11/2021 21:39;-0.9
21/11/2021 22:39;-0.9
21/11/2021 23:39;-0.8
22/11/2021 00:39;-0.9
22/11/2021 01:39;-1.1
22/11/2021 02:39;-0.8
22/11/2021 03:39;-0.8
22/11/2021 04:39;-0.8
22/11/2021 05:39;-1
22/11/2021 06:39;-1.2
22/11/2021 07:39;-1.2
22/11/2021 08:39;-1
22/11/2021 09:39;-1
22/11/2021 10:39;-1
22/11/2021 11:39;-0.9
22/11/2021 12:39;-0.8
22/11/2021 13:39;-0.8
22/11/2021 14:39;-0.7
22/11/2021 15:39;-0.7
22/11/2021 16:39;-0.7
22/11/2021 17:39;-0.7
22/11/2021 18:39;-0.7
22/11/2021 19:39;-0.9
22/11/2021 20:39;-0.9
22/11/2021 21:39;-1
22/11/2021 22:39;-0.8
22/11/2021 23:39;-0.8
23/11/2021 00:39;-0.8
23/11/2021 01:39;-0.8
23/11/2021 02:39;-1
23/11/2021 03:39;-1.2
23/11/2021 04:39;-1.2
23/11/2021 05:39;-1
23/11/2021 06:39;-1.2
23/11/2021 07:39;-1.2
23/11/2021 08:39;-1.3
23/11/2021 09:39;-1.4
23/11/2021 10:39;-1.4
23/11/2021 11:39;-1.4
23/11/2021 12:39;-1.3
23/11/2021 13:39;-1
23/11/2021 14:39;-0.9
23/11/2021 15:39;-0.9
23/11/2021 16:39;-1
23/11/2021 17:39;-1
23/11/2021 18:39;-0.9
23/11/2021 19:39;-1.1
23/11/2021 20:39;-1.2
23/11/2021 21:39;-1.4
23/11/2021 22:39;-1.8
23/11/2021 23:39;-1.4
24/11/2021 00:39;-1.5
24/11/2021 01:39;-2
24/11/2021 02:39;-1.4
24/11/2021 03:39;-1.2
24/11/2021 04:39;-1.1
24/11/2021 05:39;-1.1
24/11/2021 06:39;-1.9
24/11/2021 07:39;-1.5
24/11/2021 08:39;-1.9
24/11/2021 09:39;-1.5
24/11/2021 10:39;-1.2
24/11/2021 11:39;-1.3
24/11/2021 12:39;-1.4
24/11/2021 13:39;-1.1
24/11/2021 14:39;-1.1
24/11/2021 15:39;-1.1
24/11/2021 16:39;-1.2
24/11/2021 17:39;-1.1
24/11/2021 18:39;-1.5
24/11/2021 19:39;-1.3
24/11/2021 20:39;-2.2
24/11/2021 21:39;-2.8
24/11/2021 22:39;-2.9
24/11/2021 23:39;-1.8
25/11/2021 00:39;-1.6
25/11/2021 01:39;-2.1
25/11/2021 02:39;-1.8
25/11/2021 03:39;-1
25/11/2021 04:39;-1.3
25/11/2021 05:39;-1.8
25/11/2021 06:39;-2
25/11/2021 07:39;-2.1
25/11/2021 08:39;-2.2
25/11/2021 09:39;-1.8
25/11/2021 10:39;-1.9
25/11/2021 11:39;-1.9
25/11/2021 12:39;-2.1
25/11/2021 13:39;-1.8
25/11/2021 14:39;-1.2
25/11/2021 15:39;-1.2
25/11/2021 16:39;-1.5
25/11/2021 17:39;-1.2
25/11/2021 18:39;-1.2
25/11/2021 19:39;-1.2
25/11/2021 20:39;-1.2
25/11/2021 21:39;-1.5
25/11/2021 22:39;-1.2
25/11/2021 23:39;-1.3
26/11/2021 00:39;-1.6
26/11/2021 01:39;-1.6
26/11/2021 02:39;-1.5
26/11/2021 03:39;-1.4
26/11/2021 04:39;-1.5
26/11/2021 05:39;-1.4
26/11/2021 06:39;-1.5
26/11/2021 07:39;-1.6
26/11/2021 08:39;-1.8
26/11/2021 09:39;-2.9
26/11/2021 10:39;-2.1
26/11/2021 11:39;-3.2
26/11/2021 12:39;-2.5
26/11/2021 13:39;-3
26/11/2021 14:39;-3
26/11/2021 15:39;-3.2
26/11/2021 16:39;-3.3
26/11/2021 17:39;-3.9
26/11/2021 18:39;-4.1
26/11/2021 19:39;-4.5
26/11/2021 20:39;-4.1
26/11/2021 21:39;-4
26/11/2021 22:39;-3.7
26/11/2021 23:39;-2.9
27/11/2021 00:39;-3.6
27/11/2021 01:39;-4.7
27/11/2021 02:39;-4.8
27/11/2021 03:39;-4.8
27/11/2021 04:39;-4.5
27/11/2021 05:39;-4.7
27/11/2021 06:39;-4.2
27/11/2021 07:39;-3.3
27/11/2021 08:39;-4.1
27/11/2021 09:39;-3.9
27/11/2021 10:39;-3.4
27/11/2021 11:39;-2.8
27/11/2021 12:39;-3.1
27/11/2021 13:39;-3
27/11/2021 14:39;-2.9
27/11/2021 15:39;-2.6
27/11/2021 16:39;-3.2
27/11/2021 17:39;-3.7
27/11/2021 18:39;-3
27/11/2021 19:39;-3
27/11/2021 20:39;-4.5
27/11/2021 21:39;-5.4
27/11/2021 22:39;-3.8
27/11/2021 23:39;-5.4
28/11/2021 00:39;-6
28/11/2021 01:39;-5.8
28/11/2021 02:39;-6.4
28/11/2021 03:39;-5.5
28/11/2021 04:39;-6.1
28/11/2021 05:39;-6.3
28/11/2021 06:39;-6.6
28/11/2021 07:39;-6.3
28/11/2021 08:39;-6
28/11/2021 09:39;-6.3
28/11/2021 10:39;-6.7
28/11/2021 11:39;-6.6
28/11/2021 12:39;-6.9
28/11/2021 13:39;-7.1
28/11/2021 14:39;-7.2
28/11/2021 15:39;-7.3
28/11/2021 16:39;-7.4
28/11/2021 17:39;-7.4
28/11/2021 18:39;-7.3
28/11/2021 19:39;-7.2
28/11/2021 20:39;-7.5
28/11/2021 21:39;-7.6
28/11/2021 22:39;-7.8
28/11/2021 23:39;-7.9
29/11/2021 00:39;-7.9
29/11/2021 01:39;-8.3
29/11/2021 02:39;-8
29/11/2021 03:39;-8
29/11/2021 04:39;-8
29/11/2021 05:39;-8
29/11/2021 06:39;-7.9
29/11/2021 07:39;-7.8
29/11/2021 08:39;-7.9
29/11/2021 09:39;-8
29/11/2021 10:39;-8.1
29/11/2021 11:39;-7.5
29/11/2021 12:39;-7.8
29/11/2021 13:39;-8.1
29/11/2021 14:39;-8
29/11/2021 15:39;-7.6
29/11/2021 16:39;-8.2
29/11/2021 17:39;-8.6
29/11/2021 18:39;-8.6
29/11/2021 19:39;-8.9
29/11/2021 20:39;-9.1
29/11/2021 21:39;-9.3
29/11/2021 22:39;-9.5
29/11/2021 23:39;-9.8
30/11/2021 00:39;-9.2
30/11/2021 01:39;-7.6
30/11/2021 02:39;-7.8
30/11/2021 03:39;-8.3
30/11/2021 04:39;-9.2
30/11/2021 05:39;-9.2
30/11/2021 06:39;-8.6
30/11/2021 07:39;-8.4
30/11/2021 08:39;-7.7
30/11/2021 09:39;-7.8
30/11/2021 10:39;-7.9
30/11/2021 11:39;-7.1
30/11/2021 12:39;-6.4
30/11/2021 13:39;-6.2
30/11/2021 14:39;-6.2
30/11/2021 15:39;-5.8
30/11/2021 16:39;-5.8
30/11/2021 17:39;-5.8
30/11/2021 18:39;-5.7
30/11/2021 19:39;-5.6
30/11/2021 20:39;-5.4
30/11/2021 21:39;-5
30/11/2021 22:39;-4.3
30/11/2021 23:39;-4.1
01/12/2021 00:39;-4.3
01/12/2021 01:39;-3.9
01/12/2021 02:39;-3.6
01/12/2021 03:39;-3.5
01/12/2021 04:39;-3.4
01/12/2021 05:39;-3.2
01/12/2021 06:39;-3.2
01/12/2021 07:39;-3.1
01/12/2021 08:39;-3.4
01/12/2021 09:39;-3.5
01/12/2021 10:39;-3
01/12/2021 11:39;-2.8
01/12/2021 12:39;-2.9
01/12/2021 13:39;-3.5
01/12/2021 14:39;-2.7
01/12/2021 15:39;-2.5
01/12/2021 16:39;-2.5
01/12/2021 17:39;-2.8
01/12/2021 18:39;-3.7
01/12/2021 19:39;-4.1
01/12/2021 20:39;-4
01/12/2021 21:39;-3.8
01/12/2021 22:39;-4.5
01/12/2021 23:39;-4.9
02/12/2021 00:39;-4.6
02/12/2021 01:39;-4.3
02/12/2021 02:39;-4.6
02/12/2021 03:39;-4.2
02/12/2021 04:39;-4.1
02/12/2021 05:39;-4.8
02/12/2021 06:39;-4.2
02/12/2021 07:39;-4.2
02/12/2021 08:39;-3.6
02/12/2021 09:39;-4.4
02/12/2021 10:39;-5.5
02/12/2021 11:39;-4.4
02/12/2021 12:39;-5.6
02/12/2021 13:39;-4.2
02/12/2021 14:39;-4.9
02/12/2021 15:39;-4.7
02/12/2021 16:39;-5.6
02/12/2021 17:39;-5.4
02/12/2021 18:39;-5.9
02/12/2021 19:39;-7.1
02/12/2021 20:39;-7.6
02/12/2021 21:39;-8
02/12/2021 22:39;-8.4
02/12/2021 23:39;-8.2
03/12/2021 00:39;-7.8
03/12/2021 01:39;-7
03/12/2021 02:39;-6.8
03/12/2021 03:39;-6.8
03/12/2021 04:39;-6.7
03/12/2021 05:39;-6.5
03/12/2021 06:39;-7.1
03/12/2021 07:39;-6.6
03/12/2021 08:39;-6.3
03/12/2021 09:39;-6.2
03/12/2021 10:39;-6.1
03/12/2021 11:39;-5.7
03/12/2021 12:39;-5.3
03/12/2021 13:39;-5.1
03/12/2021 14:39;-5
03/12/2021 15:39;-5.2
03/12/2021 16:39;-5.2
03/12/2021 17:39;-6.4
03/12/2021 18:39;-6.1
03/12/2021 19:39;-5.9
03/12/2021 20:39;-5.6
03/12/2021 21:39;-5.4
03/12/2021 22:39;-5.3
03/12/2021 23:39;-5.2
04/12/2021 00:39;-4.8
04/12/2021 01:39;-4.5
04/12/2021 02:39;-4.4
04/12/2021 03:39;-4.5
04/12/2021 04:39;-4.3
04/12/2021 05:39;-4.3
04/12/2021 06:39;-4.2
04/12/2021 07:39;-4.1
04/12/2021 08:39;-3.9
04/12/2021 09:39;-3.9
04/12/2021 10:39;-4.1
04/12/2021 11:39;-4.1
04/12/2021 12:39;-3.9
04/12/2021 13:39;-3.8
04/12/2021 14:39;-3.9
04/12/2021 15:39;-3.8
04/12/2021 16:39;-3.7
04/12/2021 17:39;-4.1
04/12/2021 18:39;-4.4
04/12/2021 19:39;-4.8
04/12/2021 20:39;-4.8
04/12/2021 21:39;-4.9
04/12/2021 22:39;-5
04/12/2021 23:39;-5.7
05/12/2021 00:39;-6.1
05/12/2021 01:39;-6.5
05/12/2021 02:39;-6.8
05/12/2021 03:39;-7.1
05/12/2021 04:39;-7.5
05/12/2021 05:39;-7.7
05/12/2021 06:39;-7.8
05/12/2021 07:39;-8.1
05/12/2021 08:39;-8.5
05/12/2021 09:39;-8.6
05/12/2021 10:39;-8.8
05/12/2021 11:39;-8.5
05/12/2021 12:39;-8.5
05/12/2021 13:39;-8.3
05/12/2021 14:39;-8.2
05/12/2021 15:39;-8.2
05/12/2021 16:39;-8.3
05/12/2021 17:39;-8.5
05/12/2021 18:39;-8.3
05/12/2021 19:39;-8.5
05/12/2021 20:39;-9.1
05/12/2021 21:39;-9.6
05/12/2021 22:39;-9.7
05/12/2021 23:39;-9.6
06/12/2021 00:39;-9.3
06/12/2021 01:39;-9.4
06/12/2021 02:39;-9.1
06/12/2021 03:39;-8.8
06/12/2021 04:39;-8.9
06/12/2021 05:39;-8.8
06/12/2021 06:39;-8.7
06/12/2021 07:39;-9.1
06/12/2021 08:39;-9.2
06/12/2021 09:39;-10.1
06/12/2021 10:39;-10.3
06/12/2021 11:39;-10.4
06/12/2021 12:39;-10.5
06/12/2021 13:39;-10.4
06/12/2021 14:39;-10.4
06/12/2021 15:39;-11.2
06/12/2021 16:39;-10.9
06/12/2021 17:39;-10.9
06/12/2021 18:39;-10
06/12/2021 19:39;-9.7
06/12/2021 20:39;-9.5
06/12/2021 21:39;-9.2
06/12/2021 22:39;-8.7
06/12/2021 23:39;-8.2
07/12/2021 00:39;-8
07/12/2021 01:39;-7.2
07/12/2021 02:39;-7
07/12/2021 03:39;-7.1
07/12/2021 04:39;-6.9
07/12/2021 05:39;-7.5
07/12/2021 06:39;-7.5
07/12/2021 07:39;-7.7
07/12/2021 08:39;-7.7
07/12/2021 09:39;-8.1
07/12/2021 10:39;-8.2
07/12/2021 11:39;-7.5
07/12/2021 12:39;-7.2
07/12/2021 13:39;-7
07/12/2021 14:39;-6.6
07/12/2021 15:39;-6.5
07/12/2021 16:39;-6.6
07/12/2021 17:39;-6.2
07/12/2021 18:39;-5.8
07/12/2021 19:39;-5.8
07/12/2021 20:39;-5.7
07/12/2021 21:39;-5.7
07/12/2021 22:39;-5.7
07/12/2021 23:39;-5.6
08/12/2021 00:39;-5.4
08/12/2021 01:39;-5.3
08/12/2021 02:39;-5.3
08/12/2021 03:39;-5.3
08/12/2021 04:39;-5.4
08/12/2021 05:39;-5.4
08/12/2021 06:39;-5.2
08/12/2021 07:39;-5.2
08/12/2021 08:39;-5.3
08/12/2021 09:39;-5.8
08/12/2021 10:39;-6.4
08/12/2021 11:39;-6.3
08/12/2021 12:39;-6.3
08/12/2021 13:39;-6.4
08/12/2021 14:39;-6.6
08/12/2021 15:39;-6.7
08/12/2021 16:39;-7
08/12/2021 17:39;-7.3
08/12/2021 18:39;-7.3
08/12/2021 19:39;-7.4
08/12/2021 20:39;-7.5
08/12/2021 21:39;-7.5
08/12/2021 22:39;-7.5
08/12/2021 23:39;-7.5
09/12/2021 00:39;-7.7
09/12/2021 01:39;-7.6
09/12/2021 02:39;-7.7
09/12/2021 03:39;-7.8
09/12/2021 04:39;-7.9
09/12/2021 05:39;-8
09/12/2021 06:39;-8.1
09/12/2021 07:39;-8.4
09/12/2021 08:39;-8.4
09/12/2021 09:39;-8.4
09/12/2021 10:39;-8.5
09/12/2021 11:39;-8.5
09/12/2021 12:39;-8.6
09/12/2021 13:39;-8.9
09/12/2021 14:39;-8.9
09/12/2021 15:39;-9.1
09/12/2021 16:39;-9.3
09/12/2021 17:39;-10.2
09/12/2021 18:39;-10.5
09/12/2021 19:39;-10.6
09/12/2021 20:39;-10.8
09/12/2021 21:39;-10.6
09/12/2021 22:39;-10.1
09/12/2021 23:39;-10
10/12/2021 00:39;-10.1
10/12/2021 01:39;-10.3
10/12/2021 02:39;-9.7
10/12/2021 03:39;-9.2
10/12/2021 04:39;-9
10/12/2021 05:39;-8.3
10/12/2021 06:39;-8.4
10/12/2021 07:39;-8.7
10/12/2021 08:39;-8.5
10/12/2021 09:39;-7.2
10/12/2021 10:39;-6.6
10/12/2021 11:39;-6.6
10/12/2021 12:39;-6.6
10/12/2021 13:39;-6.2
10/12/2021 14:39;-6
10/12/2021 15:39;-6.4
10/12/2021 16:39;-6.4
10/12/2021 17:39;-6.7
10/12/2021 18:39;-7.3
10/12/2021 19:39;-7.4
10/12/2021 20:39;-7.3
10/12/2021 21:39;-8
10/12/2021 22:39;-8.1
10/12/2021 23:39;-8.5
11/12/2021 00:39;-8.4
11/12/2021 01:39;-8.5
11/12/2021 02:39;-8.7
11/12/2021 03:39;-8.9
11/12/2021 04:39;-8.8
11/12/2021 05:39;-9
11/12/2021 06:39;-9.2
11/12/2021 07:39;-9.2
11/12/2021 08:39;-9.2
11/12/2021 09:39;-9.1
11/12/2021 10:39;-9.1
11/12/2021 11:39;-9
11/12/2021 12:39;-9.1
11/12/2021 13:39;-8.8
11/12/2021 14:39;-8.7
11/12/2021 15:39;-8.8
11/12/2021 16:39;-8.9
11/12/2021 17:39;-9
11/12/2021 18:39;-9
11/12/2021 19:39;-9
11/12/2021 20:39;-9.1
11/12/2021 21:39;-9.2
11/12/2021 22:39;-9.4
11/12/2021 23:39;-9.4
12/12/2021 00:39;-8.9
12/12/2021 01:39;-8.8
12/12/2021 02:39;-8.8
12/12/2021 03:39;-8.7
12/12/2021 04:39;-8.9
12/12/2021 05:39;-8.7
12/12/2021 06:39;-7.2
12/12/2021 07:39;-6.3
12/12/2021 08:39;-6
12/12/2021 09:39;-5.7
12/12/2021 10:39;-5.3
12/12/2021 11:39;-4.8
12/12/2021 12:39;-4.4
12/12/2021 13:39;-4.4
12/12/2021 14:39;-4.4
12/12/2021 15:39;-4.4
12/12/2021 16:39;-4.2
12/12/2021 17:39;-4
12/12/2021 18:39;-3.8
12/12/2021 19:39;-3.8
12/12/2021 20:39;-3.8
12/12/2021 21:39;-3.7
12/12/2021 22:39;-3.5
12/12/2021 23:39;-3.5
13/12/2021 00:39;-3.5
13/12/2021 01:39;-3.6
13/12/2021 02:39;-3.4
13/12/2021 03:39;-3.4
13/12/2021 04:39;-3.2
13/12/2021 05:39;-3.2
13/12/2021 06:39;-3.1
13/12/2021 07:39;-3.1
13/12/2021 08:39;-3.1
13/12/2021 09:39;-3
13/12/2021 10:39;-3
13/12/2021 11:39;-3
13/12/2021 12:39;-2.9
13/12/2021 13:39;-2.9
13/12/2021 14:39;-3
13/12/2021 15:39;-2.9
13/12/2021 16:39;-2.9
13/12/2021 17:39;-2.8
13/12/2021 18:39;-2.9
13/12/2021 19:39;-2.8
13/12/2021 20:39;-2.8
13/12/2021 21:39;-2.9
13/12/2021 22:39;-2.8
13/12/2021 23:39;-2.8
14/12/2021 00:39;-3.2
14/12/2021 01:39;-2.9
14/12/2021 02:39;-3.4
14/12/2021 03:39;-3.1
14/12/2021 04:39;-3.8
14/12/2021 05:39;-3.3
14/12/2021 06:39;-2.9
14/12/2021 07:39;-2.9
14/12/2021 08:39;-2.7
14/12/2021 09:39;-2.7
14/12/2021 10:39;-2.8
14/12/2021 11:39;-2.6
14/12/2021 12:39;-2.6
14/12/2021 13:39;-2.6
14/12/2021 14:39;-2.6
14/12/2021 15:39;-2.7
14/12/2021 16:39;-2.8
14/12/2021 17:39;-4
14/12/2021 18:39;-3.4
14/12/2021 19:39;-3.2
14/12/2021 20:39;-3.1
14/12/2021 21:39;-3.4
14/12/2021 22:39;-3.7
14/12/2021 23:39;-3.7
15/12/2021 00:39;-3
15/12/2021 01:39;-3.6
15/12/2021 02:39;-2.9
15/12/2021 03:39;-2.7
15/12/2021 04:39;-3.3
15/12/2021 05:39;-3.3
15/12/2021 06:39;-3.2
15/12/2021 07:39;-3.2
15/12/2021 08:39;-2.7
15/12/2021 09:39;-2.7
15/12/2021 10:39;-2.7
15/12/2021 11:39;-2.7
15/12/2021 12:39;-2.4
15/12/2021 13:39;-2.4
15/12/2021 14:39;-2.5
15/12/2021 15:39;-2.6
15/12/2021 16:39;-2.7
15/12/2021 17:39;-2.7
15/12/2021 18:39;-2.5
15/12/2021 19:39;-2.6
15/12/2021 20:39;-2.6
15/12/2021 21:39;-2.5
15/12/2021 22:39;-2.2
15/12/2021 23:39;-2.2
16/12/2021 00:39;-2.2
16/12/2021 01:39;-2.1
16/12/2021 02:39;-2.1
16/12/2021 03:39;-2.1
16/12/2021 04:39;-2.1
16/12/2021 05:39;-2.3
16/12/2021 06:39;-2.2
16/12/2021 07:39;-2.1
16/12/2021 08:39;-2
16/12/2021 09:39;-2.1
16/12/2021 10:39;-2.1
16/12/2021 11:39;-1.9
16/12/2021 12:39;-1.8
16/12/2021 13:39;-1.8
16/12/2021 14:39;-2
16/12/2021 15:39;-2.1
16/12/2021 16:39;-2.2
16/12/2021 17:39;-2.1
16/12/2021 18:39;-2.2
16/12/2021 19:39;-2.1
16/12/2021 20:39;-2.2
16/12/2021 21:39;-2.5
16/12/2021 22:39;-3
16/12/2021 23:39;-4
17/12/2021 00:39;-4.5
17/12/2021 01:39;-4.7
17/12/2021 02:39;-4.7
17/12/2021 03:39;-4.7
17/12/2021 04:39;-4.7
17/12/2021 05:39;-4.7
17/12/2021 06:39;-4.5
17/12/2021 07:39;-4.2
17/12/2021 08:39;-4.1
17/12/2021 09:39;-4.3
17/12/2021 10:39;-4.3
17/12/2021 11:39;-3.6
17/12/2021 12:39;-3.8
17/12/2021 13:39;-3.1
17/12/2021 14:39;-3.1
17/12/2021 15:39;-3.4
17/12/2021 16:39;-3.3
17/12/2021 17:39;-3.2
17/12/2021 18:39;-3.2
17/12/2021 19:39;-3.7
17/12/2021 20:39;-3.1
17/12/2021 21:39;-3.3
17/12/2021 22:39;-3.3
17/12/2021 23:39;-3.2
18/12/2021 00:39;-2.9
18/12/2021 01:39;-3.1
18/12/2021 02:39;-2.9
18/12/2021 03:39;-2.8
18/12/2021 04:39;-3.1
18/12/2021 05:39;-3.4
18/12/2021 06:39;-3.9
18/12/2021 07:39;-3.4
18/12/2021 08:39;-2.9
18/12/2021 09:39;-3.3
18/12/2021 10:39;-4.2
18/12/2021 11:39;-4
18/12/2021 12:39;-3.8
18/12/2021 13:39;-3.8
18/12/2021 14:39;-3.9
18/12/2021 15:39;-3.9
18/12/2021 16:39;-4.2
18/12/2021 17:39;-4.1
18/12/2021 18:39;-3.7
18/12/2021 19:39;-3.6
18/12/2021 20:39;-3.7
18/12/2021 21:39;-3.8
18/12/2021 22:39;-3.8
18/12/2021 23:39;-3.9
19/12/2021 00:39;-3.7
19/12/2021 01:39;-3.5
19/12/2021 02:39;-4.3
19/12/2021 03:39;-4.1
19/12/2021 04:39;-4.2
19/12/2021 05:39;-4
19/12/2021 06:39;-4.1
19/12/2021 07:39;-4.1
19/12/2021 08:39;-4.5
19/12/2021 09:39;-4.6
19/12/2021 10:39;-5
19/12/2021 11:39;-4.7
19/12/2021 12:39;-4.6
19/12/2021 13:39;-4.5
19/12/2021 14:39;-4.1
19/12/2021 15:39;-4
19/12/2021 16:39;-4
